transaction_id,transaction_datetime,merchant_id,transaction_type,transaction_amount,transaction_status
e6cae784-5387-41f0-ac38-69312eabac99,2025-05-27 12:13:30,M003,takeaway,48.1,completed
0662273b-2259-4d08-9d75-e91ba27cd54b,2025-05-27 14:15:35,M005,delivery,93.4,completed
e8d53f10-72c5-46a3-96e7-56f439084824,2025-05-27 16:20:34,M002,delivery,45.21,completed
3bb5360e-1f57-4a65-a827-bb832d266702,2025-05-27 17:39:11,M001,takeaway,60.65,completed
2b5cd0cc-a73a-49f1-88fc-0f458bdabd87,2025-05-27 18:16:32,M004,dine_in,51.75,completed
54a63428-404b-4885-a345-5a4766067e0a,2025-05-27 19:50:25,M004,dine_in,64.66,completed
5ad4bd70-ee9e-4f24-ba28-63f3475593ab,2025-05-27 20:52:59,M003,takeaway,49.41,completed
e80799c6-5ccc-4260-9836-bacb53beaf6d,2025-05-27 21:12:19,M004,delivery,1.710454626519,completed
01b06ee3-6e66-4129-bae2-5740f80e9fbf,2025-05-27 21:55:37,M004,takeaway,34.72,completed
64859bc9-7730-4b1b-90a7-1eb2a4698105,2025-05-28 00:08:12,M002,dine_in,9.398845789833755,completed
86fb2b24-31a7-4719-9d27-f83108cd8947,2025-05-28 01:39:06,M003,dine_in,39.38,pending
51aec96e-8e5c-4420-902f-f187a4cfe2d6,2025-05-28 01:57:38,M003,delivery,65.16,completed
bb3f7000-aa2e-4ffe-911b-723192e1c93a,2025-05-28 02:58:36,M001,dine_in,65.34,completed
7187a696-27ac-4745-aae5-78f669a996db,2025-05-28 03:27:04,M001,takeaway,33.09,failed
ace1ee11-85f3-42a4-a221-b1106e69fdac,2025-05-28 03:36:24,M001,takeaway,73.38,completed
09fd1d55-286b-4e53-84fa-20afd626434b,2025-05-28 06:19:17,M001,takeaway,66.1,completed
bfbf19bb-c3e9-4e6e-adff-99746b9ee120,2025-05-28 17:31:17,M003,delivery,6.201020014246795,failed
90fbad78-95af-4c12-9301-21c489acda54,2025-05-28 17:48:14,M003,takeaway,69.6,completed
cdf1aa8e-c0f4-4df2-be52-dca22b24309c,2025-05-28 17:52:29,M003,dine_in,33.93,completed
13e5dff9-c83c-4e85-af31-8cda5585c688,2025-05-28 19:57:08,M005,dine_in,69.69,completed
a7f3e424-40ee-4212-873b-5e339550397d,2025-05-29 02:09:46,M005,delivery,10.16,completed
ff142c59-8978-4c2c-9718-58bf8ffb69c7,2025-05-29 02:56:12,M001,dine_in,47.52,completed
2f1fbf8f-6095-4563-bc0f-dc0e2da45454,2025-05-29 10:43:11,M002,delivery,33.6,completed
88343557-bfa9-4595-a6ad-5863b3e091ad,2025-05-29 12:25:52,M001,dine_in,27.93,completed
e68a161a-714f-4c3c-9471-ffe07d620095,2025-05-29 16:12:48,M001,delivery,60.43,completed
951af664-818b-4a9e-8b39-27ac7a27ebf1,2025-05-29 17:42:15,M003,takeaway,62.24,completed
bad18086-b94e-403e-ba61-16962586ce6e,2025-05-29 17:46:52,M002,dine_in,79.48,completed
bd1002de-5119-4c89-bcef-561aaa71a493,2025-05-29 17:50:07,M002,takeaway,72.83,completed
a6df5880-3000-453e-bc30-4e4d66771cb7,2025-05-29 18:51:52,M001,takeaway,9.52445316610223,completed
9704482e-7338-4eaa-9416-3b5853ab55f4,2025-05-29 20:28:45,M004,takeaway,86.43,pending
4ccaa0b0-bf0d-429b-b2b4-f602d879d9da,2025-05-29 20:44:00,M005,dine_in,94.37,completed
296c0ac0-0800-4d5a-ab24-ffa65a5a7a5e,2025-05-29 20:54:59,M001,takeaway,38.45,completed
3e1356a2-51aa-46f2-8288-0590d7a94208,2025-05-29 22:56:43,M003,takeaway,51.62,completed
d426fd51-9cd9-4ce8-982a-f1017ceeb9ec,2025-05-30 05:24:59,M001,takeaway,50.24,completed
9ea0b9da-f4be-4f91-9b89-d28cacc8b913,2025-05-30 05:29:14,M005,takeaway,16.81,completed
8d70eb65-16ee-4f3b-9feb-44b75e5e1468,2025-05-30 06:08:08,M004,takeaway,108.71,completed
9187ae93-b5a7-43f3-a565-c4f0d9a24bb7,2025-05-30 06:46:11,M005,dine_in,39.51,completed
a4ccdc57-9ffc-4abf-8b2c-7feb83a8c1e5,2025-05-30 08:39:19,M003,takeaway,9.67024288401434,failed
effe433c-3e88-4920-8764-d1cd5faa9592,2025-05-30 13:25:46,M002,takeaway,17.7,completed
8191fc3f-d1a1-43ce-88ad-bbf77d8097e5,2025-05-30 18:12:10,M002,takeaway,7.10649971463374,pending
7720bb5e-d8f0-45ef-b8bb-b149277af445,2025-05-30 18:28:23,M003,delivery,11.11,pending
ac76b322-2b34-4c1f-9187-659bc44a1231,2025-05-30 19:34:33,M005,takeaway,73.47,completed
e6b90fd4-b18f-4336-b4c8-080035cc6f41,2025-05-30 20:15:27,M001,dine_in,86.18,completed
913e81a5-1caa-4b39-9416-f6821335eea7,2025-05-31 03:37:40,M005,dine_in,27.74,completed
df5f9d03-4fb5-45e7-a58c-6be656671829,2025-05-31 03:48:58,M001,delivery,1.81,completed
1be959ed-9cc6-40c3-a9ed-b680de6b074a,2025-05-31 10:12:42,M001,dine_in,40.89,completed
61c0a62b-28c4-447a-b50a-4288b6bfe298,2025-05-31 11:23:58,M004,delivery,25.39,completed
4a245e0f-ecb3-4c1b-b624-0307a5598bcd,2025-05-31 15:40:31,M003,takeaway,75.89,completed
8f558594-10f6-49a0-8555-a623b66c2186,2025-05-31 19:40:06,M005,delivery,130.63,completed
3f137c79-cead-4b7d-8fd9-b84d2728d2a2,2025-05-31 20:12:57,M004,dine_in,61.91,completed
14eaf797-8b4f-4915-8c91-83faee5c947f,2025-05-31 20:31:29,M001,delivery,8.963696059264038,completed
ca9e0f60-bd33-4460-9e70-611676cf78d2,2025-05-31 21:22:11,M001,dine_in,76.98,completed
134cdd99-85bd-454b-ad42-b8acf3ee4a70,2025-05-31 23:17:19,M005,takeaway,68.99,completed
1355fab4-dbe5-417b-b062-c6c8562687bd,2025-06-01 02:46:25,M005,takeaway,36.86,completed
daf5c6d3-78a5-44bc-8638-a4571191c311,2025-06-01 05:32:40,M005,dine_in,54.19,completed
e2480e01-d656-40e2-9b6c-1d7f1f37dd1b,2025-06-01 09:40:28,M003,takeaway,98.7,completed
45141b1b-00db-444c-b434-291c0ffaeeb9,2025-06-01 10:07:21,M004,delivery,88.96,completed
2f78b4d4-c08c-4e19-a134-c0221c7041cc,2025-06-01 11:05:53,M004,dine_in,23.41,pending
9466028f-1459-49a0-9e09-10785c3299db,2025-06-01 17:11:39,M001,dine_in,28.8,completed
bc61b9e3-d6f5-4666-989c-57e9b077a0c4,2025-06-01 17:56:24,M001,delivery,14.82,completed
e39f076d-184c-4a49-856f-99ed9ddd9fb7,2025-06-01 19:31:22,M003,delivery,101.66,completed
c92c1ac7-9fce-4c4d-8850-7981b987101e,2025-06-01 22:09:54,M001,takeaway,71.02,completed
bc03822b-3b21-4e01-95dd-81c59deb75d2,2025-06-02 01:20:35,M005,takeaway,72.96,completed
9690ef7c-eae3-4374-9c1b-86f2736a7476,2025-06-02 01:41:01,M004,takeaway,44.37,completed
15821cde-dfd8-42ca-b3ce-254908e01a83,2025-06-02 03:48:03,M004,dine_in,67.01,completed
c7b57e4f-09d0-4b41-a9d3-ab6e9baf6dfd,2025-06-02 05:44:37,M004,delivery,49.04,pending
3837acd9-8c57-4edb-a4e5-f60d8a8a7b44,2025-06-02 09:58:23,M005,dine_in,75.37,pending
ba21d72b-2609-4d8e-89a0-5e7e4486c04d,2025-06-02 11:46:06,M005,takeaway,71.47,completed
a57060c3-34d1-4683-9cf7-04c21e9c4b68,2025-06-02 13:02:00,M002,takeaway,73.14,completed
ada4789a-9554-497e-8593-fb8437d6bea7,2025-06-02 13:05:58,M004,dine_in,2.354250439053977,completed
1637a2b0-6c78-4280-beeb-4ae6690aad14,2025-06-02 16:49:07,M005,takeaway,85.64,completed
b05e5eb7-0a2c-4731-b747-73353ae222e7,2025-06-02 18:34:58,M003,dine_in,31.56,completed
db3a254a-e96e-45f3-b830-09611663c80d,2025-06-02 18:38:06,M003,dine_in,62.52,completed
5e24bd95-8637-4ffc-9760-9b2d5f5a5f5c,2025-06-02 19:29:39,M001,takeaway,72.37,completed
58215cac-d0d7-4c6c-a165-587c232ad5d2,2025-06-02 21:17:34,M005,dine_in,87.71,completed
0e706048-136e-430c-b09f-cdb83d1745c4,2025-06-02 22:03:03,M001,dine_in,66.78,completed
a56e10f9-2b34-4056-bff8-76536a54b77b,2025-06-03 03:21:54,M003,dine_in,49.16,completed
4a7f5d44-6a79-4ba0-9a88-0b04a68c2a9f,2025-06-03 03:23:55,M005,dine_in,13.0,completed
5506c95a-82e8-4397-98c8-9864d5bc8730,2025-06-03 05:02:19,M005,delivery,60.88,completed
673fa44d-4692-4aaf-8d2e-f96f498fac16,2025-06-03 05:55:27,M005,takeaway,86.4,completed
848e57d0-9923-4fa7-b3ab-bf69e6674ee0,2025-06-03 06:28:22,M002,delivery,21.01,completed
ca48b3fb-14e6-4d70-9d7c-7c645fc57f3a,2025-06-03 07:56:18,M001,delivery,67.67,completed
c579375f-2fb0-4e05-846d-f491dff28a8d,2025-06-03 09:06:37,M002,dine_in,57.95,completed
1e44c05a-a7fb-4469-87a4-578d66702a1e,2025-06-03 13:28:54,M001,delivery,35.73,completed
17e83daf-1c33-472f-9672-48a2691f45c9,2025-06-03 15:22:54,M003,dine_in,20.71,pending
5ecb73d7-da16-4642-8d65-ebb330f2bc7e,2025-06-03 15:26:59,M001,takeaway,87.32,completed
f9226579-1f16-4b05-b653-6184675fc34f,2025-06-03 15:53:11,M001,delivery,26.95,completed
91348ddd-53c9-4c4b-84ac-0796eb367010,2025-06-03 17:23:17,M001,takeaway,42.91,completed
088c99c5-4864-447b-857b-5d7ebbf1330e,2025-06-03 19:47:48,M002,delivery,1.02,completed
23e62ebd-287f-4b07-897a-9fa15af4e24d,2025-06-03 22:09:38,M002,dine_in,31.48,completed
efbca17c-485a-4660-bcab-5a07830c001f,2025-06-03 22:54:35,M005,delivery,32.18,completed
cc97058a-ae44-4601-8ae8-fc8a6d21246c,2025-06-03 23:14:47,M001,takeaway,16.36,completed
e83f2c9a-2a3d-4203-ba52-96906cd5a3dd,2025-06-04 01:07:41,M002,takeaway,4.24,completed
28413a91-5b03-4e0f-916e-91e9db489bba,2025-06-04 02:52:46,M004,takeaway,27.59,completed
48363c54-8755-4a66-b7ca-fb4a66671b08,2025-06-04 03:47:46,M002,takeaway,6.604205868548177,completed
6808ba25-d55b-438e-badc-138e127a2411,2025-06-04 06:44:36,M001,delivery,86.79,completed
b622f48a-9e13-47d8-9919-7252c54b4558,2025-06-04 08:11:32,M001,dine_in,60.85,completed
8f48abb8-2b24-47cd-b575-070856ad3620,2025-06-04 08:50:08,M002,dine_in,46.71,completed
63d24f8e-83b0-40bd-9c14-353412184793,2025-06-04 11:45:50,M002,takeaway,120.02,failed
4aa6f99b-abd7-4820-b6b6-3b745860d56e,2025-06-04 17:40:45,M002,delivery,75.7,completed
c7e83e04-6963-4c30-8edc-4cdb4e4ed547,2025-06-04 19:02:13,M004,dine_in,65.23,completed
64088ca1-109a-4a0f-9bb0-90289b7c98f7,2025-06-04 19:45:01,M004,delivery,43.84,completed
bae11780-e5bb-4f12-b2ff-b12ef18d0e23,2025-06-04 20:21:16,M004,takeaway,20.28,completed
c47698f4-ae01-4e76-ac30-44542f81d552,2025-06-05 00:30:55,M004,delivery,116.68,completed
6fc51653-4809-4337-a58d-f1e8a24692c2,2025-06-05 00:59:09,M002,takeaway,31.88,completed
a24632ed-c491-40e1-b87d-9aadfa345ab3,2025-06-05 01:55:06,M004,takeaway,115.62,completed
36507bca-4266-40af-9e96-dba0763bacb2,2025-06-05 03:42:24,M001,delivery,62.04,failed
76b6ae4e-c704-43c0-8e8e-83aa2c23d018,2025-06-05 08:01:06,M004,takeaway,22.32,pending
cadec450-455b-43be-ac9e-d8898c9ed496,2025-06-05 08:16:58,M005,takeaway,44.15,completed
1c7ccbbf-7dc5-446c-bade-1419d11704e3,2025-06-05 09:36:31,M004,delivery,59.79,completed
08533e5b-a724-4bbb-be96-8e5eac47ab11,2025-06-05 11:19:22,M005,delivery,40.89,completed
3d1d3294-d1a5-4241-899b-ee90f48ec7d3,2025-06-05 13:09:22,M003,delivery,93.64,completed
305c7a32-85c7-4401-a028-ec107ff3a640,2025-06-05 19:23:06,M004,dine_in,35.43,completed
518d0e48-80ea-4f44-aa2f-62fe6ccdb4fd,2025-06-05 21:56:24,M005,takeaway,62.44,completed
e945d79b-56c3-4a8b-a771-0a9a4d822615,2025-06-05 22:39:45,M005,takeaway,131.93,completed
c407e800-db2c-42b4-ba68-e20d943c7621,2025-06-05 23:42:06,M003,delivery,41.11,completed
01af484e-9dbc-4113-9972-c0f2d64bc433,2025-06-06 02:54:21,M005,dine_in,72.03,completed
026b7cea-2e50-497d-a589-6405bbed0537,2025-06-06 07:47:32,M002,delivery,88.17,completed
136336f8-785c-40af-bf0e-4f12c3a33596,2025-06-06 09:12:06,M004,takeaway,31.9,completed
b4df1e12-06e4-44c2-8ca9-101652839658,2025-06-06 09:54:47,M003,dine_in,50.98,completed
3d54715c-33c6-4d3f-a56c-2e18c5c89460,2025-06-06 10:38:29,M002,takeaway,57.66,completed
e7ad465d-4485-43c0-9ba2-71d0aaeaf9f3,2025-06-06 11:44:24,M003,takeaway,17.31,completed
5576b998-b7c4-4669-80b8-d18fd597e59d,2025-06-06 14:34:14,M004,delivery,91.09,completed
9fac94bf-3460-4a32-95ac-e8ebdbad4549,2025-06-06 15:42:27,M001,delivery,85.05,pending
13f258de-20a7-4fec-87ed-8ffb5e2eed95,2025-06-06 17:40:02,M001,takeaway,29.36,completed
51300af4-bd65-4cc9-a27d-c58dfb0e6dbd,2025-06-06 18:10:06,M004,delivery,7.4444497591793,completed
44404fe8-26b3-47e2-aad8-d22962d05f3e,2025-06-06 18:29:50,M005,dine_in,50.46,completed
fd532c4f-ba3d-43b3-b302-93f425c52bf7,2025-06-06 18:47:17,M003,takeaway,30.52,completed
92279ff9-323c-4450-8fc9-6c7897630177,2025-06-06 22:51:54,M002,delivery,4.059746774139233,completed
e16ed265-46ca-4fd9-8c3a-d076401f53b1,2025-06-07 00:47:47,M001,dine_in,88.64,completed
4632bb6b-2cf0-43e4-832e-6765a99cce99,2025-06-07 02:24:02,M002,takeaway,77.37,completed
9f674bce-8708-49d3-948e-d04177818af4,2025-06-07 07:36:06,M001,dine_in,38.85,completed
0370de27-d6fa-41c6-9d49-f8e8e3474e5a,2025-06-07 09:13:11,M001,dine_in,14.36,completed
3ae4cf99-d458-4f86-9494-20d9fd24997c,2025-06-07 10:55:09,M003,takeaway,67.54,completed
1e4434aa-9ecc-4da7-8bf5-8f78f2c55f0b,2025-06-07 14:59:15,M004,dine_in,56.17,completed
eba79c12-4041-4a99-9b1f-9a30ac45cd98,2025-06-07 21:28:49,M001,dine_in,30.09,completed
9409db59-43f6-445f-9203-c57accf38e2d,2025-06-07 23:02:29,M001,dine_in,105.84,completed
45d742e2-9458-49fd-a355-9e2087005104,2025-06-08 00:10:34,M003,delivery,23.45,completed
7371d2b7-c860-4740-a494-b0e793e22e1e,2025-06-08 01:38:16,M005,delivery,92.97,pending
4a362a3a-ccd7-4170-8aff-6ee28bd05195,2025-06-08 01:52:35,M004,dine_in,76.39,completed
0e20df82-e79d-41ca-80d0-a7634be010cd,2025-06-08 03:13:31,M001,dine_in,51.91,completed
297c62ec-51b3-4a47-a683-3b4426ffedd8,2025-06-08 05:32:47,M001,dine_in,55.43,completed
fa8fc9e9-9f57-47a1-b97e-3fdeaebec368,2025-06-08 06:07:31,M004,takeaway,91.92,completed
bdb9bbdf-4810-43bf-a5af-911db3a3cc13,2025-06-08 09:29:47,M003,delivery,89.18,completed
3d531fbd-2808-4bc0-b5a2-a1dcb05d8e6b,2025-06-08 10:00:54,M004,dine_in,31.15,completed
dafc924e-2d09-44df-941d-fe5ad426dc97,2025-06-08 10:25:30,M005,delivery,77.64,completed
509326fa-a618-40c8-ac56-03a76fb70a8a,2025-06-08 10:54:13,M003,dine_in,48.03,completed
6c155e90-3908-4714-a80d-3678487e9118,2025-06-09 03:12:00,M005,dine_in,52.49,completed
e9649015-8a71-4940-ad05-30d69794aeb6,2025-06-09 04:34:25,M005,dine_in,52.37,completed
03c38b4e-b625-4356-99ac-f426da571bb3,2025-06-09 08:01:07,M002,dine_in,18.68,pending
42dd7b9e-f372-4992-8910-ed8d3690a073,2025-06-09 09:36:37,M005,delivery,89.39,completed
e6f14826-4bd9-4128-881e-968136fc5669,2025-06-09 10:41:54,M004,takeaway,78.56,completed
a6c413ae-9c7e-4e98-bc7d-d23110ea1560,2025-06-09 14:48:37,M003,delivery,45.17,pending
3131c701-57dc-4bfb-8711-8991f849b66e,2025-06-09 17:29:19,M002,delivery,23.88,completed
63b9491b-eed2-49cb-84bf-78fdb1502ad9,2025-06-09 19:47:59,M005,delivery,83.31,completed
ce62eb0d-cfca-4332-ab8c-36e3736b9ec6,2025-06-09 19:53:54,M001,takeaway,50.91,completed
69448dc0-4c0a-479e-b653-39f81163c353,2025-06-09 21:24:35,M003,delivery,25.75,completed
da9582e8-4ebc-400b-89a5-0914e9076063,2025-06-09 21:30:07,M005,takeaway,94.76,completed
63cb1960-caae-41b2-8fba-ef8ff80aa07e,2025-06-10 01:38:04,M003,delivery,25.13,completed
fce5ebb6-00d3-4414-b5cd-779abe03c1a7,2025-06-10 01:38:53,M002,delivery,42.49,completed
49da3418-ba6d-4deb-97d5-6b265c531722,2025-06-10 03:30:19,M005,takeaway,73.4,completed
fb3be9fe-b7f4-4dff-a96c-dd7ae4adcdcc,2025-06-10 03:39:51,M002,delivery,14.82,completed
cbba3bf8-fd0f-4037-a69b-999c84b2b577,2025-06-10 03:57:34,M005,delivery,98.93,completed
8b384df8-fbdb-41e1-82b9-1f54bffe2dc5,2025-06-10 04:24:36,M003,dine_in,14.26,completed
93bc5f17-e631-4042-a4db-8de640c7b87c,2025-06-10 07:23:38,M005,delivery,28.68,completed
2ef4929f-797a-4f61-a248-007cc0d5f884,2025-06-10 10:45:09,M005,dine_in,43.39,completed
b6605761-54f1-4def-8985-21c613c4f0c3,2025-06-10 10:52:56,M004,takeaway,66.9,pending
ddbc9bd8-49c5-4b2a-a58e-e7c9c43f47ff,2025-06-10 13:24:46,M001,takeaway,37.05,completed
4d6385f6-00bf-4cc4-bc2a-e0b4aa892c84,2025-06-10 14:53:26,M002,dine_in,113.54,completed
2fba97f4-938c-4f95-b655-ba0354f2145f,2025-06-10 15:38:39,M004,takeaway,52.5,completed
9ef15c6b-b502-4eb3-a474-25c19a58ff89,2025-06-10 15:41:31,M003,delivery,43.69,pending
22ab0909-56d7-4658-8dcc-b4ae47936cf3,2025-06-10 17:11:22,M005,dine_in,40.87,completed
e64075b6-fa3b-42d5-96a7-baacd1ce2f44,2025-06-10 22:18:05,M005,dine_in,81.15,completed
b9bf7695-7a5c-466e-9301-32401bd0de60,2025-06-10 23:16:14,M001,dine_in,72.77,completed
0b5457ba-dc53-4b2e-b40b-5612b5b0d09d,2025-06-11 01:24:56,M003,takeaway,55.09,completed
617313d3-dfce-409c-8b86-401b33d43399,2025-06-11 02:14:25,M005,dine_in,54.18,completed
2e64511e-cf5c-481c-82cf-a0fc6de8c684,2025-06-11 02:50:54,M002,delivery,55.11,completed
243c5af3-82be-4ebe-8e82-8853cdcee381,2025-06-11 04:34:04,M001,takeaway,36.1,completed
7fbd2bde-f5cf-4329-bbd8-3f44389996c2,2025-06-11 04:39:00,M001,delivery,1.31,completed
c3f2909f-981e-4d73-afca-44e0d0bd94e1,2025-06-11 05:25:20,M004,takeaway,58.34,completed
ededdadd-a4f7-4d09-b869-8170db829e8c,2025-06-11 07:06:04,M003,dine_in,42.16,pending
17e84184-9afe-4d64-9117-dcdc0c154954,2025-06-11 09:43:41,M004,delivery,70.4,completed
2e7c4e50-e926-4dea-b55b-459de0984591,2025-06-11 11:34:22,M002,takeaway,15.3,completed
c637bcef-7243-4e8d-be20-09c0482539ff,2025-06-11 13:53:54,M004,dine_in,91.05,completed
ea590281-c551-444a-82e3-933b7f025b36,2025-06-11 15:49:35,M004,dine_in,96.44,completed
a105d8da-8262-4ce8-82fc-306552e54afc,2025-06-11 16:25:32,M001,dine_in,26.67,completed
d0d8aa49-c3c5-4e82-b3d6-0f4441df7b12,2025-06-11 17:20:00,M004,delivery,29.57,completed
996ea926-2112-47a3-9e53-7e53edd83ea1,2025-06-11 23:23:37,M003,delivery,123.95,completed
8847ea4e-d0a2-41cc-9436-7f546cedf5c8,2025-06-12 01:28:22,M002,delivery,9.78,completed
f93e6647-3a1c-4f45-88a8-fbb353fcbc79,2025-06-12 02:02:23,M002,dine_in,35.99,pending
ca9fc55b-8188-475e-ad50-c4a775c8517a,2025-06-12 02:24:33,M004,dine_in,6.5,completed
313cdff0-6966-473a-9418-21b393e26903,2025-06-12 03:28:46,M005,delivery,54.57,completed
8ef1baa5-14e0-4a1e-bc9c-f7d3d2a1cc06,2025-06-12 03:38:03,M001,delivery,39.35,completed
e7f64780-dc79-423b-bb42-001eb38b86c7,2025-06-12 10:11:21,M002,takeaway,79.29,completed
562238d5-8da0-453f-9e6a-160d394b8863,2025-06-12 10:55:03,M002,takeaway,42.43,completed
01010007-c973-436b-a6e2-b1489cf6dfc0,2025-06-12 12:26:45,M001,takeaway,41.46,completed
400cd906-3c5d-413b-96d5-f579b15e0916,2025-06-12 13:54:13,M004,delivery,55.5,completed
2d87342b-3ad6-4d29-a4b7-63c26e029ad7,2025-06-12 14:30:57,M004,dine_in,42.19,completed
0ef4d995-53d7-4bb2-b245-f442bb4776a7,2025-06-12 16:28:46,M002,takeaway,47.26,completed
bc7efaea-7efe-4dea-aebe-7f886af1682f,2025-06-12 17:08:28,M004,delivery,31.35,completed
69320fb5-42a3-423a-bb19-e585a534db65,2025-06-12 17:09:34,M002,takeaway,48.62,completed
05e2d6b9-31de-4b7b-a3a5-60faa1954a05,2025-06-12 17:29:03,M002,takeaway,12.87,failed
f9b437de-a854-4641-87e2-adb6d10c66d0,2025-06-12 18:27:49,M002,delivery,104.34,completed
ec9ba823-830f-4d61-9968-1033633a4309,2025-06-12 19:41:36,M005,delivery,84.27,pending
d2566bf7-ea89-438a-b710-268c549c917d,2025-06-12 22:00:06,M001,delivery,70.85,pending
e8c0883b-0de4-49bf-9ede-1b550c9235e4,2025-06-13 00:07:25,M002,delivery,70.46,completed
e9c09377-0b27-4ec5-8960-892045aebd7b,2025-06-13 00:53:32,M003,dine_in,9.910979614781793,completed
e8ca36f5-a345-43f9-8e44-032ea492ebd3,2025-06-13 01:20:30,M001,delivery,52.76,completed
bf442ad8-b5ac-43c1-8d5f-c8d520d49e9f,2025-06-13 01:56:00,M004,dine_in,18.34,completed
ecb27164-c46d-420e-8525-5bd4a052468e,2025-06-13 03:28:26,M005,delivery,64.16,completed
50a77104-1b92-4a98-a8b4-30918bf662db,2025-06-13 10:10:26,M004,takeaway,32.97,pending
0a546f32-7e59-4303-8859-d52eddfd18b5,2025-06-13 12:22:30,M001,dine_in,51.71,failed
89f47a48-5629-4809-823f-df331fee7a25,2025-06-13 12:45:41,M004,dine_in,38.65,completed
d115b778-c39c-4a12-97bb-96cdab06456f,2025-06-13 13:17:14,M002,dine_in,21.49,pending
d00935aa-e0b1-4082-a372-8aa17a13bd18,2025-06-13 15:26:19,M003,takeaway,3.81,completed
5f5a9fe9-00cf-49d2-8920-5b8b963bf780,2025-06-13 20:12:30,M001,dine_in,39.89,completed
3debcc26-c4c0-4b8b-94c9-f71ca1b4ae81,2025-06-13 20:45:46,M004,delivery,7.62,completed
185b5b96-299c-490f-afd6-fdf82d87ecfb,2025-06-14 05:56:50,M005,takeaway,20.4,completed
d0eb0882-8fb5-4f72-975e-c9625fdd27cd,2025-06-14 06:16:39,M003,dine_in,103.07,completed
16fcfb20-576d-4356-87a9-2facaa0a5eaf,2025-06-14 06:38:32,M002,takeaway,29.36,completed
a0e1f972-fc80-4bd6-b77c-b0d923664d8c,2025-06-14 14:40:43,M005,dine_in,53.78,failed
aa30b3f4-3467-4a1c-9a1c-bfe9e7e3ed9d,2025-06-14 15:51:24,M004,takeaway,57.18,completed
a9e636e8-38f0-4c02-b524-046bb206c0a9,2025-06-14 17:58:32,M005,dine_in,59.23,completed
a27be5a9-a638-4c9b-a734-95356d7c1b0e,2025-06-14 19:14:46,M003,dine_in,51.92,completed
79f97d67-3922-448c-b0a1-151fe2ee2d16,2025-06-14 19:18:55,M005,delivery,131.48,completed
39ccaed7-6028-42b4-9e6a-8e1667edd597,2025-06-14 22:59:08,M003,delivery,27.23,completed
0b2e64f1-0d40-49bb-b178-d94ca1b3e135,2025-06-14 23:13:09,M004,delivery,103.98,completed
c80df0a4-9ad3-4427-b0b4-d8959eef367d,2025-06-15 01:25:45,M001,dine_in,49.95,completed
5e8ed034-73ea-4d95-845b-4d8708660e2f,2025-06-15 02:49:35,M004,dine_in,26.2,failed
73a4d182-ffef-49e1-8467-113fe404d678,2025-06-15 07:47:23,M003,takeaway,42.03,completed
c93718eb-8aae-41e4-b74a-a695c5980ff6,2025-06-15 10:02:37,M001,delivery,32.5,completed
60f6d787-78fa-4a55-9ccc-a4b5ffd41839,2025-06-15 10:12:51,M005,delivery,45.48,completed
5b108a86-db3f-4d2e-85e4-7d5b65b0cf3c,2025-06-15 11:00:49,M004,takeaway,34.53,completed
46e2cee4-db8e-41a9-81ca-57b360d901af,2025-06-15 16:39:14,M004,takeaway,58.8,completed
c6096cd7-e44a-4944-b185-b92d19bd711e,2025-06-15 17:03:12,M002,delivery,52.9,completed
87361eac-12a0-4ba4-87a7-3fbe31a5fd43,2025-06-15 18:40:26,M002,delivery,53.11,completed
5faaacca-a42c-4cb6-aa33-8a634524df60,2025-06-15 21:25:39,M005,delivery,69.25,pending
c06e09b8-26bb-4769-ac49-0b6839822b0d,2025-06-16 02:37:31,M001,delivery,84.42,completed
